row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
851,260.1329413013837,21.911578333333335,DETECTED,260.133 m/z @21.9 [26C sample 1.mzML],260.1329413013837,21.911578333333335,
852,260.161475230974,4.789911666666667,DETECTED,260.161 m/z @4.8 [26C sample 1.mzML],260.161475230974,4.789911666666667,
853,260.19797424679217,10.703745,DETECTED,260.198 m/z @10.7 [26C sample 1.mzML],260.19797424679217,10.703745,
854,260.22333434892,3.131245,DETECTED,260.223 m/z @3.1 [26C sample 1.mzML],260.22333434892,3.131245,
855,260.85892381584677,30.681410000000003,DETECTED,260.859 m/z @30.7 [26C sample 1.mzML],260.85892381584677,30.681410000000003,
856,261.01740156596685,2.980426666666667,DETECTED,261.017 m/z @3.0 [26C sample 1.mzML],261.01740156596685,2.980426666666667,
857,261.03812299718805,13.783078333333332,DETECTED,261.038 m/z @13.8 [26C sample 1.mzML],261.03812299718805,13.783078333333332,
858,261.0588444284092,10.703745,DETECTED,261.059 m/z @10.7 [26C sample 1.mzML],261.0588444284092,10.703745,
859,261.08911785958946,6.84909,DETECTED,261.089 m/z @6.8 [26C sample 1.mzML],261.08911785958946,6.84909,
860,261.1082523770794,11.801078333333333,DETECTED,261.108 m/z @11.8 [26C sample 1.mzML],261.1082523770794,11.801078333333333,
861,261.1225956358039,2.940411666666667,DETECTED,261.123 m/z @2.9 [26C sample 1.mzML],261.1225956358039,2.940411666666667,
862,261.1329716102004,3.694411666666667,DETECTED,261.133 m/z @3.7 [26C sample 1.mzML],261.1329716102004,3.694411666666667,
863,261.14490398075634,8.036246666666667,DETECTED,261.145 m/z @8.0 [26C sample 1.mzML],261.14490398075634,8.036246666666667,
864,261.15607341201843,12.180253333333333,DETECTED,261.156 m/z @12.2 [26C sample 1.mzML],261.15607341201843,12.180253333333333,
865,261.20154459393234,10.728093333333334,DETECTED,261.202 m/z @10.7 [26C sample 1.mzML],261.20154459393234,10.728093333333334,
866,261.2222660251535,3.0037516666666666,DETECTED,261.222 m/z @3.0 [26C sample 1.mzML],261.2222660251535,3.0037516666666666,
867,261.58716463061967,13.972579999999999,DETECTED,261.587 m/z @14.0 [26C sample 1.mzML],261.58716463061967,13.972579999999999,
868,262.04096092260613,13.783078333333332,DETECTED,262.041 m/z @13.8 [26C sample 1.mzML],262.04096092260613,13.783078333333332,
869,262.0513674145743,13.359911666666667,DETECTED,262.051 m/z @13.4 [26C sample 1.mzML],262.0513674145743,13.359911666666667,
870,262.09226096072507,6.871578333333333,DETECTED,262.092 m/z @6.9 [26C sample 1.mzML],262.09226096072507,6.871578333333333,
871,262.1042848839963,12.323578333333334,DETECTED,262.104 m/z @12.3 [26C sample 1.mzML],262.1042848839963,12.323578333333334,
872,262.1451479125753,2.7042450000000002,DETECTED,262.145 m/z @2.7 [26C sample 1.mzML],262.1451479125753,2.7042450000000002,
873,262.8562378520222,30.681410000000003,DETECTED,262.856 m/z @30.7 [26C sample 1.mzML],262.8562378520222,30.681410000000003,
874,262.8884644077948,17.246916666666667,DETECTED,262.888 m/z @17.2 [26C sample 1.mzML],262.8884644077948,17.246916666666667,
875,263.03989259883963,13.805911666666667,DETECTED,263.040 m/z @13.8 [26C sample 1.mzML],263.03989259883963,13.805911666666667,
876,263.0503906435231,8.645919999999998,DETECTED,263.050 m/z @8.6 [26C sample 1.mzML],263.0503906435231,8.645919999999998,
877,263.0745605603525,10.774745,DETECTED,263.075 m/z @10.8 [26C sample 1.mzML],263.0745605603525,10.774745,
878,263.0882629500702,14.407751666666666,DETECTED,263.088 m/z @14.4 [26C sample 1.mzML],263.0882629500702,14.407751666666666,
879,263.12454834288604,12.99908,DETECTED,263.125 m/z @13.0 [26C sample 1.mzML],263.12454834288604,12.99908,
880,263.1406921383441,3.6274116666666667,DETECTED,263.141 m/z @3.6 [26C sample 1.mzML],263.1406921383441,3.6274116666666667,
881,263.2382873328143,2.6819133333333336,DETECTED,263.238 m/z @2.7 [26C sample 1.mzML],263.2382873328143,2.6819133333333336,
882,264.04862041560625,14.478413333333332,DETECTED,264.049 m/z @14.5 [26C sample 1.mzML],264.04862041560625,14.478413333333332,
883,264.07782573177514,10.82408,DETECTED,264.078 m/z @10.8 [26C sample 1.mzML],264.07782573177514,10.82408,
884,264.10861796167524,8.874411666666667,DETECTED,264.109 m/z @8.9 [26C sample 1.mzML],264.10861796167524,8.874411666666667,
885,264.241674574524,2.6819133333333336,DETECTED,264.242 m/z @2.7 [26C sample 1.mzML],264.241674574524,2.6819133333333336,
886,264.97839927424457,14.068746666666668,DETECTED,264.978 m/z @14.1 [26C sample 1.mzML],264.97839927424457,14.068746666666668,
887,265.16592975267474,3.323745,DETECTED,265.166 m/z @3.3 [26C sample 1.mzML],265.16592975267474,3.323745,
888,265.18060870468855,3.1075233333333334,DETECTED,265.181 m/z @3.1 [26C sample 1.mzML],265.18060870468855,3.1075233333333334,
889,266.077825314265,9.42208,DETECTED,266.078 m/z @9.4 [26C sample 1.mzML],266.077825314265,9.42208,
890,266.60831226407,15.119415,DETECTED,266.608 m/z @15.1 [26C sample 1.mzML],266.60831226407,15.119415,
891,266.8667350616854,30.35092,DETECTED,266.867 m/z @30.4 [26C sample 1.mzML],266.8667350616854,30.35092,
892,267.0290580258465,2.961595,DETECTED,267.029 m/z @3.0 [26C sample 1.mzML],267.0290580258465,2.961595,
893,267.0546317509766,3.0037516666666666,DETECTED,267.055 m/z @3.0 [26C sample 1.mzML],267.0546317509766,3.0037516666666666,
894,267.07852700966026,5.185081666666666,DETECTED,267.079 m/z @5.2 [26C sample 1.mzML],267.07852700966026,5.185081666666666,
895,267.11069253028927,2.919425,DETECTED,267.111 m/z @2.9 [26C sample 1.mzML],267.11069253028927,2.919425,
896,267.1239066388589,2.961595,DETECTED,267.124 m/z @3.0 [26C sample 1.mzML],267.1239066388589,2.961595,
897,267.17340614024437,2.7042450000000002,DETECTED,267.173 m/z @2.7 [26C sample 1.mzML],267.17340614024437,2.7042450000000002,
898,268.0857289478392,8.31808,DETECTED,268.086 m/z @8.3 [26C sample 1.mzML],268.0857289478392,8.31808,
899,268.1048024301856,5.8205800000000005,DETECTED,268.105 m/z @5.8 [26C sample 1.mzML],268.1048024301856,5.8205800000000005,
900,268.12720232785324,2.919425,DETECTED,268.127 m/z @2.9 [26C sample 1.mzML],268.12720232785324,2.919425,
901,268.6106006644414,12.830416666666668,DETECTED,268.611 m/z @12.8 [26C sample 1.mzML],268.6106006644414,12.830416666666668,
902,268.86444582629366,30.431246666666667,DETECTED,268.864 m/z @30.4 [26C sample 1.mzML],268.86444582629366,30.431246666666667,
903,268.9035998708544,30.249078333333333,DETECTED,268.904 m/z @30.2 [26C sample 1.mzML],268.9035998708544,30.249078333333333,
904,269.0402575571702,9.371246666666668,DETECTED,269.040 m/z @9.4 [26C sample 1.mzML],269.0402575571702,9.371246666666668,
905,269.0894518828381,7.546751666666666,DETECTED,269.089 m/z @7.5 [26C sample 1.mzML],269.0894518828381,7.546751666666666,
906,269.1144762916766,8.190411666666666,DETECTED,269.114 m/z @8.2 [26C sample 1.mzML],269.1144762916766,8.190411666666666,
907,269.1253100296494,5.688746666666666,DETECTED,269.125 m/z @5.7 [26C sample 1.mzML],269.1253100296494,5.688746666666666,
908,269.16119869403246,4.7390783333333335,DETECTED,269.161 m/z @4.7 [26C sample 1.mzML],269.16119869403246,4.7390783333333335,
909,269.21210200371866,2.7264133333333334,DETECTED,269.212 m/z @2.7 [26C sample 1.mzML],269.21210200371866,2.7264133333333334,
910,269.5679368903738,14.680585,DETECTED,269.568 m/z @14.7 [26C sample 1.mzML],269.5679368903738,14.680585,
911,270.06024635791414,14.658248333333335,DETECTED,270.060 m/z @14.7 [26C sample 1.mzML],270.06024635791414,14.658248333333335,
912,270.09213722039743,7.497411666666666,DETECTED,270.092 m/z @7.5 [26C sample 1.mzML],270.09213722039743,7.497411666666666,
913,270.10217750150457,13.095411666666667,DETECTED,270.102 m/z @13.1 [26C sample 1.mzML],270.10217750150457,13.095411666666667,
914,270.1206406324159,9.220411666666667,DETECTED,270.121 m/z @9.2 [26C sample 1.mzML],270.1206406324159,9.220411666666667,
915,270.24396213987507,3.1075233333333334,DETECTED,270.244 m/z @3.1 [26C sample 1.mzML],270.24396213987507,3.1075233333333334,
916,271.09112993177445,6.425423333333333,DETECTED,271.091 m/z @6.4 [26C sample 1.mzML],271.09112993177445,6.425423333333333,
917,271.12991776547415,9.047911666666666,DETECTED,271.130 m/z @9.0 [26C sample 1.mzML],271.12991776547415,9.047911666666666,
918,271.2277876180902,2.6819133333333336,DETECTED,271.228 m/z @2.7 [26C sample 1.mzML],271.2277876180902,2.6819133333333336,
919,272.05414242605315,13.191576666666666,DETECTED,272.054 m/z @13.2 [26C sample 1.mzML],272.05414242605315,13.191576666666666,
920,272.10840266863227,3.088581666666667,DETECTED,272.108 m/z @3.1 [26C sample 1.mzML],272.10840266863227,3.088581666666667,
921,272.1347088154845,10.356580000000001,DETECTED,272.135 m/z @10.4 [26C sample 1.mzML],272.1347088154845,10.356580000000001,
922,272.1482586173434,9.047911666666666,DETECTED,272.148 m/z @9.0 [26C sample 1.mzML],272.1482586173434,9.047911666666666,
923,272.1618389367741,4.5852466666666665,DETECTED,272.162 m/z @4.6 [26C sample 1.mzML],272.1618389367741,4.5852466666666665,
924,272.1728557801774,12.950086666666666,DETECTED,272.173 m/z @13.0 [26C sample 1.mzML],272.1728557801774,12.950086666666666,
925,272.18643609960804,2.85608,DETECTED,272.186 m/z @2.9 [26C sample 1.mzML],272.18643609960804,2.85608,
926,272.2594036136726,39.732915000000006,DETECTED,272.259 m/z @39.7 [26C sample 1.mzML],272.2594036136726,39.732915000000006,
927,272.2959026294907,3.3879116666666667,DETECTED,272.296 m/z @3.4 [26C sample 1.mzML],272.2959026294907,3.3879116666666667,
928,273.037632210979,13.191576666666666,DETECTED,273.038 m/z @13.2 [26C sample 1.mzML],273.037632210979,13.191576666666666,
929,273.1092569518863,10.774745,DETECTED,273.109 m/z @10.8 [26C sample 1.mzML],273.1092569518863,10.774745,
930,273.1382486450529,10.286255,DETECTED,273.138 m/z @10.3 [26C sample 1.mzML],273.1382486450529,10.286255,
931,273.16821690051563,2.130745,DETECTED,273.168 m/z @2.1 [26C sample 1.mzML],273.16821690051563,2.130745,
932,274.04104997026036,13.191576666666666,DETECTED,274.041 m/z @13.2 [26C sample 1.mzML],274.04104997026036,13.191576666666666,
933,274.0933265706755,13.16808,DETECTED,274.093 m/z @13.2 [26C sample 1.mzML],274.0933265706755,13.16808,
934,274.1199073756735,5.95792,DETECTED,274.120 m/z @6.0 [26C sample 1.mzML],274.1199073756735,5.95792,
935,274.14047621903586,8.216251666666667,DETECTED,274.140 m/z @8.2 [26C sample 1.mzML],274.14047621903586,8.216251666666667,
936,274.187656384968,11.440411666666668,DETECTED,274.188 m/z @11.4 [26C sample 1.mzML],274.187656384968,11.440411666666668,
937,274.8871801647201,29.719745,DETECTED,274.887 m/z @29.7 [26C sample 1.mzML],274.8871801647201,29.719745,
938,274.911289046406,29.83841333333333,DETECTED,274.911 m/z @29.8 [26C sample 1.mzML],274.911289046406,29.83841333333333,
939,274.9371374296819,29.908915,DETECTED,274.937 m/z @29.9 [26C sample 1.mzML],274.9371374296819,29.908915,
940,275.0896337357381,2.8772533333333334,DETECTED,275.090 m/z @2.9 [26C sample 1.mzML],275.0896337357381,2.8772533333333334,
941,275.1249730838296,8.594086666666668,DETECTED,275.125 m/z @8.6 [26C sample 1.mzML],275.1249730838296,8.594086666666668,
942,275.13617303266346,9.470744999999999,DETECTED,275.136 m/z @9.5 [26C sample 1.mzML],275.13617303266346,9.470744999999999,
943,275.191379319967,11.307421666666666,DETECTED,275.191 m/z @11.3 [26C sample 1.mzML],275.191379319967,11.307421666666666,
944,275.56778304998454,14.591745,DETECTED,275.568 m/z @14.6 [26C sample 1.mzML],275.56778304998454,14.591745,
945,275.91467628811563,29.908915,DETECTED,275.915 m/z @29.9 [26C sample 1.mzML],275.91467628811563,29.908915,
946,276.04892308626285,12.251586666666666,DETECTED,276.049 m/z @12.3 [26C sample 1.mzML],276.04892308626285,12.251586666666666,
947,276.0697055526275,14.680585,DETECTED,276.070 m/z @14.7 [26C sample 1.mzML],276.0697055526275,14.680585,
948,276.10959201891035,10.703745,DETECTED,276.110 m/z @10.7 [26C sample 1.mzML],276.10959201891035,10.703745,
949,276.1199985108786,12.251586666666666,DETECTED,276.120 m/z @12.3 [26C sample 1.mzML],276.1199985108786,12.251586666666666,
950,276.15640597398146,13.972579999999999,DETECTED,276.156 m/z @14.0 [26C sample 1.mzML],276.15640597398146,13.972579999999999,
951,276.1668124659497,13.312411666666666,DETECTED,276.167 m/z @13.3 [26C sample 1.mzML],276.1668124659497,13.312411666666666,
952,276.5660738572112,14.591745,DETECTED,276.566 m/z @14.6 [26C sample 1.mzML],276.5660738572112,14.591745,
953,276.8330110573461,31.02708,DETECTED,276.833 m/z @31.0 [26C sample 1.mzML],276.8330110573461,31.02708,
954,276.91482866721935,29.743246666666668,DETECTED,276.915 m/z @29.7 [26C sample 1.mzML],276.91482866721935,29.743246666666668,
955,277.0332673631978,14.795745,DETECTED,277.033 m/z @14.8 [26C sample 1.mzML],277.0332673631978,14.795745,
956,277.0628999253712,6.84909,DETECTED,277.063 m/z @6.8 [26C sample 1.mzML],277.0628999253712,6.84909,
957,277.0785859572529,3.0674116666666666,DETECTED,277.079 m/z @3.1 [26C sample 1.mzML],277.0785859572529,3.0674116666666666,
958,277.08990797637375,10.240423333333332,DETECTED,277.090 m/z @10.2 [26C sample 1.mzML],277.08990797637375,10.240423333333332,
959,277.10385450666547,13.829080000000001,DETECTED,277.104 m/z @13.8 [26C sample 1.mzML],277.10385450666547,13.829080000000001,
960,277.1404450751989,12.687246666666665,DETECTED,277.140 m/z @12.7 [26C sample 1.mzML],277.1404450751989,12.687246666666665,
961,277.18054516448404,2.7042450000000002,DETECTED,277.181 m/z @2.7 [26C sample 1.mzML],277.18054516448404,2.7042450000000002,
962,277.21805126017006,2.8772533333333334,DETECTED,277.218 m/z @2.9 [26C sample 1.mzML],277.21805126017006,2.8772533333333334,
963,278.03689874548144,14.771913333333334,DETECTED,278.037 m/z @14.8 [26C sample 1.mzML],278.03689874548144,14.771913333333334,
964,278.06494439392367,13.783078333333332,DETECTED,278.065 m/z @13.8 [26C sample 1.mzML],278.06494439392367,13.783078333333332,
965,278.09295952479414,10.240423333333332,DETECTED,278.093 m/z @10.2 [26C sample 1.mzML],278.09295952479414,10.240423333333332,
966,278.12451469398803,10.871253333333334,DETECTED,278.125 m/z @10.9 [26C sample 1.mzML],278.12451469398803,10.871253333333334,
967,278.14380179933676,12.638078333333334,DETECTED,278.144 m/z @12.6 [26C sample 1.mzML],278.14380179933676,12.638078333333334,
968,278.19638357546944,3.23842,DETECTED,278.196 m/z @3.2 [26C sample 1.mzML],278.19638357546944,3.23842,
969,278.2489958691738,3.0460783333333334,DETECTED,278.249 m/z @3.0 [26C sample 1.mzML],278.2489958691738,3.0460783333333334,
970,278.5737028326396,14.680585,DETECTED,278.574 m/z @14.7 [26C sample 1.mzML],278.5737028326396,14.680585,
971,278.83038612866505,30.85274666666667,DETECTED,278.830 m/z @30.9 [26C sample 1.mzML],278.83038612866505,30.85274666666667,
972,278.90341467787306,17.65908166666667,DETECTED,278.903 m/z @17.7 [26C sample 1.mzML],278.90341467787306,17.65908166666667,
973,279.0372037124439,14.747746666666666,DETECTED,279.037 m/z @14.7 [26C sample 1.mzML],279.0372037124439,14.747746666666666,
974,279.075076018991,14.702751666666668,DETECTED,279.075 m/z @14.7 [26C sample 1.mzML],279.075076018991,14.702751666666668,
975,279.094454677055,39.81691,DETECTED,279.094 m/z @39.8 [26C sample 1.mzML],279.094454677055,39.81691,
976,279.11911287503244,9.495913333333334,DETECTED,279.119 m/z @9.5 [26C sample 1.mzML],279.11911287503244,9.495913333333334,
977,279.1349820123447,5.930746666666667,DETECTED,279.135 m/z @5.9 [26C sample 1.mzML],279.1349820123447,5.930746666666667,
978,279.16052521990304,2.659081666666667,DETECTED,279.161 m/z @2.7 [26C sample 1.mzML],279.16052521990304,2.659081666666667,
979,279.23279082981725,2.6819133333333336,DETECTED,279.233 m/z @2.7 [26C sample 1.mzML],279.23279082981725,2.6819133333333336,
980,279.25393950704296,3.024915,DETECTED,279.254 m/z @3.0 [26C sample 1.mzML],279.25393950704296,3.024915,
981,279.57159691143346,14.747746666666666,DETECTED,279.572 m/z @14.7 [26C sample 1.mzML],279.57159691143346,14.747746666666666,
982,280.0685755674523,13.829080000000001,DETECTED,280.069 m/z @13.8 [26C sample 1.mzML],280.0685755674523,13.829080000000001,
983,280.0925013437076,11.734589999999999,DETECTED,280.093 m/z @11.7 [26C sample 1.mzML],280.0925013437076,11.734589999999999,
984,280.1031214586781,11.485745,DETECTED,280.103 m/z @11.5 [26C sample 1.mzML],280.1031214586781,11.485745,
985,280.1208216502956,2.8982466666666666,DETECTED,280.121 m/z @2.9 [26C sample 1.mzML],280.1208216502956,2.8982466666666666,
986,280.1314417652661,8.190411666666666,DETECTED,280.131 m/z @8.2 [26C sample 1.mzML],280.1314417652661,8.190411666666666,
987,280.2377649852581,2.961595,DETECTED,280.238 m/z @3.0 [26C sample 1.mzML],280.2377649852581,2.961595,
988,280.2652613174087,3.0674116666666666,DETECTED,280.265 m/z @3.1 [26C sample 1.mzML],280.2652613174087,3.0674116666666666,
989,281.102999179636,2.940411666666667,DETECTED,281.103 m/z @2.9 [26C sample 1.mzML],281.102999179636,2.940411666666667,
990,281.1137108473218,5.743086666666667,DETECTED,281.114 m/z @5.7 [26C sample 1.mzML],281.1137108473218,5.743086666666667,
991,281.1395287130259,2.8772533333333334,DETECTED,281.140 m/z @2.9 [26C sample 1.mzML],281.1395287130259,2.8772533333333334,
992,281.15020986313993,14.117245,DETECTED,281.150 m/z @14.1 [26C sample 1.mzML],281.15020986313993,14.117245,
993,281.16089101325394,3.560745,DETECTED,281.161 m/z @3.6 [26C sample 1.mzML],281.16089101325394,3.560745,
994,281.24908679562384,2.6819133333333336,DETECTED,281.249 m/z @2.7 [26C sample 1.mzML],281.24908679562384,2.6819133333333336,
995,281.2687095942619,3.024915,DETECTED,281.269 m/z @3.0 [26C sample 1.mzML],281.2687095942619,3.024915,
996,282.0053732588389,14.045245,DETECTED,282.005 m/z @14.0 [26C sample 1.mzML],282.0053732588389,14.045245,
997,282.0348837507253,12.227920000000001,DETECTED,282.035 m/z @12.2 [26C sample 1.mzML],282.0348837507253,12.227920000000001,
998,282.1011068814322,15.144588333333333,DETECTED,282.101 m/z @15.1 [26C sample 1.mzML],282.1011068814322,15.144588333333333,
999,282.12082123278543,10.82408,DETECTED,282.121 m/z @10.8 [26C sample 1.mzML],282.12082123278543,10.82408,
1000,282.16378997381554,3.560745,DETECTED,282.164 m/z @3.6 [26C sample 1.mzML],282.16378997381554,3.560745,
1001,282.25155851018087,2.7264133333333334,DETECTED,282.252 m/z @2.7 [26C sample 1.mzML],282.25155851018087,2.7264133333333334,
1002,282.841035926187,30.59624833333333,DETECTED,282.841 m/z @30.6 [26C sample 1.mzML],282.841035926187,30.59624833333333,
1003,283.01996044938244,13.829080000000001,DETECTED,283.020 m/z @13.8 [26C sample 1.mzML],283.01996044938244,13.829080000000001,
1004,283.0712604875014,6.991083333333333,DETECTED,283.071 m/z @7.0 [26C sample 1.mzML],283.0712604875014,6.991083333333333,
1005,283.10455515828534,10.703745,DETECTED,283.105 m/z @10.7 [26C sample 1.mzML],283.10455515828534,10.703745,
1006,283.12344553520126,10.799251666666667,DETECTED,283.123 m/z @10.8 [26C sample 1.mzML],283.12344553520126,10.799251666666667,
1007,283.16485788007185,3.6274116666666667,DETECTED,283.165 m/z @3.6 [26C sample 1.mzML],283.16485788007185,3.6274116666666667,
1008,283.1765461100537,3.560745,DETECTED,283.177 m/z @3.6 [26C sample 1.mzML],283.1765461100537,3.560745,
1009,283.2648029275672,3.024915,DETECTED,283.265 m/z @3.0 [26C sample 1.mzML],283.2648029275672,3.024915,
1010,284.05453664942496,12.180253333333333,DETECTED,284.055 m/z @12.2 [26C sample 1.mzML],284.05453664942496,12.180253333333333,
1011,284.0997636907648,9.245245,DETECTED,284.100 m/z @9.2 [26C sample 1.mzML],284.0997636907648,9.245245,
1012,284.1368425404463,9.02408,DETECTED,284.137 m/z @9.0 [26C sample 1.mzML],284.1368425404463,9.02408,
1013,284.1793840354718,3.560745,DETECTED,284.179 m/z @3.6 [26C sample 1.mzML],284.1793840354718,3.560745,
1014,284.19763354338085,38.55875666666667,DETECTED,284.198 m/z @38.6 [26C sample 1.mzML],284.19763354338085,38.55875666666667,
1015,284.83850255022116,30.542083333333334,DETECTED,284.839 m/z @30.5 [26C sample 1.mzML],284.83850255022116,30.542083333333334,
1016,284.8775650420667,30.377911666666666,DETECTED,284.878 m/z @30.4 [26C sample 1.mzML],284.8775650420667,30.377911666666666,
1017,285.08386382712575,8.343246666666667,DETECTED,285.084 m/z @8.3 [26C sample 1.mzML],285.08386382712575,8.343246666666667,
1018,285.10388335419657,9.269749999999998,DETECTED,285.104 m/z @9.3 [26C sample 1.mzML],285.10388335419657,9.269749999999998,
1019,285.12024077265687,7.063911666666667,DETECTED,285.120 m/z @7.1 [26C sample 1.mzML],285.12024077265687,7.063911666666667,
1020,285.1347976543837,3.0037516666666666,DETECTED,285.135 m/z @3.0 [26C sample 1.mzML],285.1347976543837,3.0037516666666666,
1021,285.1448074179191,13.095411666666667,DETECTED,285.145 m/z @13.1 [26C sample 1.mzML],285.1448074179191,13.095411666666667,
1022,285.2230544718971,39.960245,DETECTED,285.223 m/z @40.0 [26C sample 1.mzML],285.2230544718971,39.960245,
1023,285.6457838758377,13.095411666666667,DETECTED,285.646 m/z @13.1 [26C sample 1.mzML],285.6457838758377,13.095411666666667,
1024,285.67312762012955,11.081078333333332,DETECTED,285.673 m/z @11.1 [26C sample 1.mzML],285.67312762012955,11.081078333333332,
1025,286.08407724137294,2.980426666666667,DETECTED,286.084 m/z @3.0 [26C sample 1.mzML],286.08407724137294,2.980426666666667,
1026,286.10418832115903,13.16808,DETECTED,286.104 m/z @13.2 [26C sample 1.mzML],286.10418832115903,13.16808,
1027,286.1233838737925,15.635918333333333,DETECTED,286.123 m/z @15.6 [26C sample 1.mzML],286.1233838737925,15.635918333333333,
1028,286.13800179066277,2.980426666666667,DETECTED,286.138 m/z @3.0 [26C sample 1.mzML],286.13800179066277,2.980426666666667,
1029,286.2752087932701,39.90191166666667,DETECTED,286.275 m/z @39.9 [26C sample 1.mzML],286.2752087932701,39.90191166666667,
1030,287.06103626594336,10.49508,DETECTED,287.061 m/z @10.5 [26C sample 1.mzML],287.06103626594336,10.49508,
1031,287.07116809976577,8.949578333333333,DETECTED,287.071 m/z @8.9 [26C sample 1.mzML],287.07116809976577,8.949578333333333,
1032,287.1244517800488,9.446411666666668,DETECTED,287.124 m/z @9.4 [26C sample 1.mzML],287.1244517800488,9.446411666666668,
1033,287.1364146681765,9.220411666666667,DETECTED,287.136 m/z @9.2 [26C sample 1.mzML],287.1364146681765,9.220411666666667,
1034,287.2384654281229,39.960245,DETECTED,287.238 m/z @40.0 [26C sample 1.mzML],287.2384654281229,39.960245,
1035,288.108643469125,11.193751666666666,DETECTED,288.109 m/z @11.2 [26C sample 1.mzML],288.108643469125,11.193751666666666,
1036,288.1197213476718,7.3977450000000005,DETECTED,288.120 m/z @7.4 [26C sample 1.mzML],288.1197213476718,7.3977450000000005,
1037,288.20382777542665,10.588078333333334,DETECTED,288.204 m/z @10.6 [26C sample 1.mzML],288.20382777542665,10.588078333333334,
1038,288.2546700499693,3.0674116666666666,DETECTED,288.255 m/z @3.1 [26C sample 1.mzML],288.2546700499693,3.0674116666666666,
1039,288.29071130221115,39.98974666666666,DETECTED,288.291 m/z @40.0 [26C sample 1.mzML],288.29071130221115,39.98974666666666,
1040,289.03286812970396,14.310423333333334,DETECTED,289.033 m/z @14.3 [26C sample 1.mzML],289.03286812970396,14.310423333333334,
1041,289.04959175902536,8.949578333333333,DETECTED,289.050 m/z @8.9 [26C sample 1.mzML],289.04959175902536,8.949578333333333,
1042,289.114594186862,10.542248333333333,DETECTED,289.115 m/z @10.5 [26C sample 1.mzML],289.114594186862,10.542248333333333,
1043,289.14987249981,11.665418333333333,DETECTED,289.150 m/z @11.7 [26C sample 1.mzML],289.14987249981,11.665418333333333,
1044,289.2074896752821,10.518245,DETECTED,289.207 m/z @10.5 [26C sample 1.mzML],289.2074896752821,10.518245,
1045,289.2177130618198,3.0674116666666666,DETECTED,289.218 m/z @3.1 [26C sample 1.mzML],289.2177130618198,3.0674116666666666,
1046,289.25766056324613,3.0460783333333334,DETECTED,289.258 m/z @3.0 [26C sample 1.mzML],289.25766056324613,3.0460783333333334,
1047,289.2939154384903,39.98974666666666,DETECTED,289.294 m/z @40.0 [26C sample 1.mzML],289.2939154384903,39.98974666666666,
1048,290.05300951830674,9.02408,DETECTED,290.053 m/z @9.0 [26C sample 1.mzML],290.05300951830674,9.02408,
1049,290.06515551186493,13.191576666666666,DETECTED,290.065 m/z @13.2 [26C sample 1.mzML],290.06515551186493,13.191576666666666,
1050,290.0997014030908,13.972579999999999,DETECTED,290.100 m/z @14.0 [26C sample 1.mzML],290.0997014030908,13.972579999999999,
1051,290.1361088661937,10.309411666666668,DETECTED,290.136 m/z @10.3 [26C sample 1.mzML],290.1361088661937,10.309411666666668,
1052,290.14636277030314,15.169913333333334,DETECTED,290.146 m/z @15.2 [26C sample 1.mzML],290.14636277030314,15.169913333333334,
1053,290.19024703848584,2.613755,DETECTED,290.190 m/z @2.6 [26C sample 1.mzML],290.19024703848584,2.613755,
1054,290.29675336390835,39.98974666666666,DETECTED,290.297 m/z @40.0 [26C sample 1.mzML],290.29675336390835,39.98974666666666,
1055,290.52487221277175,2.5904133333333332,DETECTED,290.525 m/z @2.6 [26C sample 1.mzML],290.52487221277175,2.5904133333333332,
1056,290.88540680547703,30.173745,DETECTED,290.885 m/z @30.2 [26C sample 1.mzML],290.88540680547703,30.173745,
1057,290.91165191718574,30.249078333333333,DETECTED,290.912 m/z @30.2 [26C sample 1.mzML],290.91165191718574,30.249078333333333,
1058,291.04855374407555,13.16808,DETECTED,291.049 m/z @13.2 [26C sample 1.mzML],291.04855374407555,13.16808,
1059,291.0710757120302,7.497411666666666,DETECTED,291.071 m/z @7.5 [26C sample 1.mzML],291.0710757120302,7.497411666666666,
1060,291.1198427916936,10.82408,DETECTED,291.120 m/z @10.8 [26C sample 1.mzML],291.1198427916936,10.82408,
1061,291.1311037756709,13.713911666666666,DETECTED,291.131 m/z @13.7 [26C sample 1.mzML],291.1311037756709,13.713911666666666,
1062,291.1423647596483,4.014418333333333,DETECTED,291.142 m/z @4.0 [26C sample 1.mzML],291.1423647596483,4.014418333333333,
1063,292.05203253850044,13.095411666666667,DETECTED,292.052 m/z @13.1 [26C sample 1.mzML],292.05203253850044,13.095411666666667,
1064,292.07467657674215,7.422245,DETECTED,292.075 m/z @7.4 [26C sample 1.mzML],292.07467657674215,7.422245,
1065,292.10391241048274,13.118918333333333,DETECTED,292.104 m/z @13.1 [26C sample 1.mzML],292.10391241048274,13.118918333333333,
1066,292.1152344296036,12.491245,DETECTED,292.115 m/z @12.5 [26C sample 1.mzML],292.1152344296036,12.491245,
1067,292.1340942889478,13.760081666666668,DETECTED,292.134 m/z @13.8 [26C sample 1.mzML],292.1340942889478,13.760081666666668,
1068,292.98397814473327,14.943091666666668,DETECTED,292.984 m/z @14.9 [26C sample 1.mzML],292.98397814473327,14.943091666666668,
